[1] "Exp-Zero"           "1.46e-04"           "2.17e-07"          
[4] "1.37e-04"           "1.84e-01"           "5.57e-01"          
[7] "SUFEX-Model2-GA.R0"
GA Opt
Q0=4.154e-05

GA | iter = 326 | Mean = 3.378221 | Best = 3.901826
GA | iter = 327 | Mean = 3.556970 | Best = 3.901826
GA | iter = 328 | Mean = 3.378409 | Best = 3.901826
GA | iter = 329 | Mean = 3.550890 | Best = 3.901826
GA | iter = 330 | Mean = 3.782094 | Best = 3.901826
GA | iter = 331 | Mean = 3.894640 | Best = 3.901826
GA | iter = 332 | Mean = 3.648726 | Best = 3.901826
GA | iter = 333 | Mean = 3.635035 | Best = 3.901826
GA | iter = 334 | Mean = 3.858157 | Best = 3.901826
GA | iter = 335 | Mean = 3.492410 | Best = 3.901826
GA | iter = 336 | Mean = 3.891731 | Best = 3.901826
GA | iter = 337 | Mean = 3.563285 | Best = 3.901826
GA | iter = 338 | Mean = 3.337080 | Best = 3.901826
GA | iter = 339 | Mean = 3.348935 | Best = 3.901826
GA | iter = 340 | Mean = 3.630781 | Best = 3.901826
GA | iter = 341 | Mean = 3.453246 | Best = 3.901826
GA | iter = 342 | Mean = 3.260200 | Best = 3.901826
GA | iter = 343 | Mean = 3.648830 | Best = 3.901826
GA | iter = 344 | Mean = 3.888445 | Best = 3.901826
GA | iter = 345 | Mean = 3.742213 | Best = 3.901826
GA | iter = 346 | Mean = 3.554125 | Best = 3.901826
GA | iter = 347 | Mean = 3.593743 | Best = 3.901826
GA | iter = 348 | Mean = 3.341265 | Best = 3.901826
GA | iter = 349 | Mean = 3.401092 | Best = 3.901826
GA | iter = 350 | Mean = 3.728556 | Best = 3.901826
GA | iter = 351 | Mean = 3.573728 | Best = 3.901826
GA | iter = 352 | Mean = 3.728508 | Best = 3.901826
GA | iter = 353 | Mean = 3.597782 | Best = 3.901826
GA | iter = 354 | Mean = 3.464463 | Best = 3.901826
GA | iter = 355 | Mean = 3.722471 | Best = 3.901826
GA | iter = 356 | Mean = 3.857182 | Best = 3.901826
GA | iter = 357 | Mean = 3.582703 | Best = 3.901826
GA | iter = 358 | Mean = 3.490252 | Best = 3.901826
GA | iter = 359 | Mean = 3.842715 | Best = 3.901826
GA | iter = 360 | Mean = 3.636030 | Best = 3.901826
GA | iter = 361 | Mean = 3.428211 | Best = 3.901826
GA | iter = 362 | Mean = 3.413743 | Best = 3.901826
GA | iter = 363 | Mean = 3.475999 | Best = 3.901826
GA | iter = 364 | Mean = 3.519437 | Best = 3.901826
GA | iter = 365 | Mean = 3.144800 | Best = 3.901826
GA | iter = 366 | Mean = 3.501116 | Best = 3.901826
GA | iter = 367 | Mean = 3.896579 | Best = 3.901826
GA | iter = 368 | Mean = 3.428447 | Best = 3.901827
GA | iter = 369 | Mean = 3.683918 | Best = 3.901827
GA | iter = 370 | Mean = 3.510211 | Best = 3.901827
GA | iter = 371 | Mean = 3.588012 | Best = 3.901827
GA | iter = 372 | Mean = 3.594184 | Best = 3.901827
GA | iter = 373 | Mean = 3.741760 | Best = 3.901827
GA | iter = 374 | Mean = 3.649231 | Best = 3.901827
GA | iter = 375 | Mean = 3.736534 | Best = 3.901827
GA | iter = 376 | Mean = 3.573283 | Best = 3.901827
GA | iter = 377 | Mean = 3.447844 | Best = 3.901827
GA | iter = 378 | Mean = 3.480140 | Best = 3.901827
GA | iter = 379 | Mean = 3.231076 | Best = 3.901827
GA | iter = 380 | Mean = 3.413058 | Best = 3.901827
GA | iter = 381 | Mean = 3.751976 | Best = 3.914983
GA | iter = 382 | Mean = 3.486809 | Best = 3.914983
GA | iter = 383 | Mean = 3.656485 | Best = 3.914983
GA | iter = 384 | Mean = 3.674196 | Best = 3.918965
GA | iter = 385 | Mean = 3.470485 | Best = 3.919217
GA | iter = 386 | Mean = 3.674057 | Best = 3.919217
GA | iter = 387 | Mean = 3.741128 | Best = 3.919217
GA | iter = 388 | Mean = 3.658763 | Best = 3.919217
GA | iter = 389 | Mean = 3.399882 | Best = 3.919217
GA | iter = 390 | Mean = 3.763554 | Best = 3.919217
GA | iter = 391 | Mean = 3.756265 | Best = 3.919217
GA | iter = 392 | Mean = 3.744242 | Best = 3.921421
GA | iter = 393 | Mean = 3.579679 | Best = 3.921421
GA | iter = 394 | Mean = 3.355171 | Best = 3.921421
GA | iter = 395 | Mean = 3.680212 | Best = 3.921421
GA | iter = 396 | Mean = 3.471631 | Best = 3.921421
GA | iter = 397 | Mean = 3.765115 | Best = 3.921421
GA | iter = 398 | Mean = 3.647329 | Best = 3.921421
GA | iter = 399 | Mean = 3.759155 | Best = 3.921421
GA | iter = 400 | Mean = 3.324175 | Best = 3.921421
GA | iter = 401 | Mean = 3.618122 | Best = 3.921421
GA | iter = 402 | Mean = 3.602684 | Best = 3.921421
GA | iter = 403 | Mean = 3.517213 | Best = 3.921421
GA | iter = 404 | Mean = 3.559619 | Best = 3.921421
GA | iter = 405 | Mean = 3.541066 | Best = 3.921421
GA | iter = 406 | Mean = 3.323167 | Best = 3.921421
GA | iter = 407 | Mean = 3.245549 | Best = 3.921421
GA | iter = 408 | Mean = 3.454564 | Best = 3.921421
GA | iter = 409 | Mean = 3.475781 | Best = 3.921421
GA | iter = 410 | Mean = 3.575614 | Best = 3.921421
GA | iter = 411 | Mean = 3.328522 | Best = 3.921421
GA | iter = 412 | Mean = 3.673449 | Best = 3.921421
GA | iter = 413 | Mean = 3.478428 | Best = 3.921421
GA | iter = 414 | Mean = 3.402861 | Best = 3.921421
GA | iter = 415 | Mean = 3.371391 | Best = 3.921421
GA | iter = 416 | Mean = 3.582104 | Best = 3.921421
GA | iter = 417 | Mean = 3.139144 | Best = 3.921421
GA | iter = 418 | Mean = 3.882703 | Best = 3.921421
GA | iter = 419 | Mean = 3.753771 | Best = 3.921421
GA | iter = 420 | Mean = 3.574404 | Best = 3.921421
GA | iter = 421 | Mean = 3.752635 | Best = 3.921421
GA | iter = 422 | Mean = 3.472961 | Best = 3.921421
GA | iter = 423 | Mean = 3.345276 | Best = 3.921421
GA | iter = 424 | Mean = 3.796335 | Best = 3.921421
GA | iter = 425 | Mean = 3.874428 | Best = 3.921421
GA | iter = 426 | Mean = 3.600792 | Best = 3.921421
GA | iter = 427 | Mean = 3.813994 | Best = 3.921421
GA | iter = 428 | Mean = 3.623491 | Best = 3.921421
GA | iter = 429 | Mean = 3.582720 | Best = 3.921421
GA | iter = 430 | Mean = 3.575591 | Best = 3.921421
GA | iter = 431 | Mean = 3.887817 | Best = 3.921421
GA | iter = 432 | Mean = 3.902665 | Best = 3.921421
GA | iter = 433 | Mean = 3.442314 | Best = 3.921421
GA | iter = 434 | Mean = 3.308287 | Best = 3.921421
GA | iter = 435 | Mean = 3.144796 | Best = 3.921421
GA | iter = 436 | Mean = 3.433689 | Best = 3.921421
GA | iter = 437 | Mean = 3.783977 | Best = 3.921421
GA | iter = 438 | Mean = 3.772665 | Best = 3.921421
GA | iter = 439 | Mean = 3.491356 | Best = 3.921421
GA | iter = 440 | Mean = 3.735199 | Best = 3.921578
GA | iter = 441 | Mean = 3.589124 | Best = 3.921578
GA | iter = 442 | Mean = 3.704911 | Best = 3.921578
GA | iter = 443 | Mean = 3.395984 | Best = 3.921578
GA | iter = 444 | Mean = 3.486822 | Best = 3.921578
GA | iter = 445 | Mean = 3.611209 | Best = 3.921578
GA | iter = 446 | Mean = 3.759819 | Best = 3.921578
GA | iter = 447 | Mean = 3.587090 | Best = 3.921578
GA | iter = 448 | Mean = 3.540049 | Best = 3.921578
GA | iter = 449 | Mean = 3.585739 | Best = 3.921578
GA | iter = 450 | Mean = 3.391467 | Best = 3.921578
GA | iter = 451 | Mean = 3.305579 | Best = 3.921578
GA | iter = 452 | Mean = 3.906827 | Best = 3.921578
GA | iter = 453 | Mean = 3.611923 | Best = 3.921578
GA | iter = 454 | Mean = 3.634740 | Best = 3.921578
